# Euler integrator.
# dt=1.0E-03
#                        t                         K                         U                         P                         T
    0.0000000000000000E+00    1.8750000000000000E+04   -2.0692347954647141E+02    2.0469489490458722E+02    1.0000000000000000E+02
    1.0000000000000000E-03    1.8750000000000000E+04   -2.0692347954647141E+02    2.0469489490458722E+02    1.0000000000000000E+02
    2.0000000000000000E-03    1.8746045271971532E+04   -2.0495859553025267E+02    2.0469489490458719E+02    9.9978908117181504E+01
    3.0000000000000001E-03    1.8737843107119370E+04   -1.9891573932659125E+02    2.0469489490458722E+02    9.9935163237969959E+01
    4.0000000000000001E-03    1.8724811460686957E+04   -1.8835732174510528E+02    2.0469489490458722E+02    9.9865661123663770E+01
    5.0000000000000001E-03    1.8706067822830373E+04   -1.7255049015033742E+02    2.0469489490458719E+02    9.9765695055095321E+01
    6.0000000000000001E-03    1.8680414066497291E+04   -1.5045345104510122E+02    2.0469489490458719E+02    9.9628875021318891E+01
    7.0000000000000001E-03    1.8646316765812888E+04   -1.2069721677322288E+02    2.0469489490458719E+02    9.9447022751002081E+01
    8.0000000000000002E-03    1.8603888368478154E+04   -8.2246671999899746E+01    2.0469489490458722E+02    9.9220737965216827E+01
    9.0000000000000011E-03    1.8549005389727419E+04   -3.3724296381129626E+01    2.0469489490458722E+02    9.8928028745212899E+01
    1.0000000000000002E-02    1.8478943927506756E+04    2.8633859429793976E+01    2.0469489490458722E+02    9.8554367613369365E+01
    1.1000000000000003E-02    1.8390494132204414E+04    1.0783083344322958E+02    2.0469489490458722E+02    9.8082635371756879E+01
    1.2000000000000004E-02    1.8279913273770915E+04    2.0740715985180043E+02    2.0469489490458722E+02    9.7492870793444865E+01
    1.3000000000000005E-02    1.8142901829892966E+04    3.3149840446159499E+02    2.0469489490458719E+02    9.6762143092762486E+01
    1.4000000000000005E-02    1.7977374976293308E+04    4.8353642665740762E+02    2.0469489490458719E+02    9.5879333206897627E+01
    1.5000000000000006E-02    1.7775569667904529E+04    6.6874714586452694E+02    2.0469489490458719E+02    9.4803038228824150E+01
    1.6000000000000007E-02    1.7534464050711915E+04    8.9251906903694476E+02    2.0469489490458719E+02    9.3517141603796873E+01
    1.7000000000000008E-02    1.7249694159835446E+04    1.1611264391088580E+03    2.0469489490458719E+02    9.1998368852455727E+01
    1.8000000000000009E-02    1.6921986317377541E+04    1.4771978613451026E+03    2.0469489490458719E+02    9.0250593692680226E+01
    1.9000000000000010E-02    1.6561200277014101E+04    1.8384257166461732E+03    2.0469489490458719E+02    8.8326401477408538E+01
    2.0000000000000011E-02    1.6190122319989145E+04    2.2319192822845989E+03    2.0469489490458719E+02    8.6347319039942107E+01
    2.1000000000000012E-02    1.5847499854680194E+04    2.6307032679483336E+03    2.0469489490458719E+02    8.4519999224961040E+01
    2.2000000000000013E-02    1.5585448589375354E+04    2.9911703405528724E+03    2.0469489490458719E+02    8.3122392476668551E+01
    2.3000000000000013E-02    1.5454588569365353E+04    3.2595113230916099E+03    2.0469489490458719E+02    8.2424472369948546E+01
    2.4000000000000014E-02    1.5480630540510552E+04    3.3898568149619136E+03    2.0469489490458719E+02    8.2563362882722942E+01
    2.5000000000000015E-02    1.5646447771809153E+04    3.3674596471069585E+03    2.0469489490458719E+02    8.3447721449648810E+01
    2.6000000000000016E-02    1.5894917323007650E+04    3.2211623188068279E+03    2.0469489490458719E+02    8.4772892389374135E+01
    2.7000000000000017E-02    1.6151341747837956E+04    3.0142120540578753E+03    2.0469489490458716E+02    8.6140489321802434E+01
    2.8000000000000018E-02    1.6347325977328939E+04    2.8205962943789596E+03    2.0469489490458719E+02    8.7185738545754347E+01
    2.9000000000000019E-02    1.6432570423128891E+04    2.7050734759149618E+03    2.0469489490458719E+02    8.7640375590020753E+01
    3.0000000000000020E-02    1.6376590261630947E+04    2.7151011977591966E+03    2.0469489490458719E+02    8.7341814728698381E+01
