# Velocity Verlet integrator.
# dt=1.0E-03
#                        t                         K                         U                         P                         T
    0.0000000000000000E+00    1.8750000000000000E+04   -2.0692347954647141E+02    5.9160797830996160E+01    1.0000000000000000E+02
    1.0000000000000000E-03    1.8747998304092940E+04   -2.0493554428542058E+02    5.9160797830996152E+01    9.9989324288495681E+01
    2.0000000000000000E-03    1.8741833724303789E+04   -1.9881061310668619E+02    5.9160797830996138E+01    9.9956446529620209E+01
    3.0000000000000001E-03    1.8731028478476539E+04   -1.8807230773924979E+02    5.9160797830996138E+01    9.9898818551874868E+01
    4.0000000000000001E-03    1.8714776952465923E+04   -1.7191716105806611E+02    5.9160797830996131E+01    9.9812143746484921E+01
    5.0000000000000001E-03    1.8691920640047239E+04   -1.4918971049456550E+02    5.9160797830996138E+01    9.9690243413585279E+01
    6.0000000000000001E-03    1.8660912990585490E+04   -1.1834756158897095E+02    5.9160797830996152E+01    9.9524869283122612E+01
    7.0000000000000001E-03    1.8620812017017139E+04   -7.8080775366608009E+01    5.9160797830996160E+01    9.9310997424091397E+01
    8.0000000000000002E-03    1.8569222309585395E+04   -2.6748589916221817E+01    5.9160797830996160E+01    9.9035852317788780E+01
    9.0000000000000011E-03    1.8502128805219396E+04    4.0027731656133660E+01    5.9160797830996167E+01    9.8678020294503455E+01
    1.0000000000000002E-02    1.8415786109513243E+04    1.2598187442671723E+02    5.9160797830996188E+01    9.8217525917403961E+01
    1.1000000000000003E-02    1.8305652947072140E+04    2.3564227232351848E+02    5.9160797830996195E+01    9.7630149051051404E+01
    1.2000000000000004E-02    1.8166290525485987E+04    3.7443689656808050E+02    5.9160797830996202E+01    9.6886882802591927E+01
    1.3000000000000005E-02    1.7992540382572952E+04    5.4773937943829515E+02    5.9160797830996216E+01    9.5960215373722406E+01
    1.4000000000000005E-02    1.7777460126213886E+04    7.6194453930542284E+02    5.9160797830996216E+01    9.4813120673140730E+01
    1.5000000000000006E-02    1.7513394382539009E+04    1.0246609781792429E+03    5.9160797830996223E+01    9.3404770040208049E+01
    1.6000000000000007E-02    1.7194093696241962E+04    1.3435704892403810E+03    5.9160797830996223E+01    9.1701833046623790E+01
    1.7000000000000008E-02    1.6816236684303840E+04    1.7213172489849476E+03    5.9160797830996223E+01    8.9686595649620486E+01
