# Velocity Verlet integrator.
# dt=1.0E-04
#                        t                         K                         U                         P                         T
    0.0000000000000000E+00    1.8750000000000000E+04   -2.0692347954647141E+02    2.3043437243605825E+02    1.0000000000000000E+02
    1.0000000000000000E-04    1.8749982199159647E+04   -2.0690567861870068E+02    2.3043437243605825E+02    9.9999905062184794E+01
    2.0000000000000001E-04    1.8749928789811300E+04   -2.0685227164190007E+02    2.3043437243605825E+02    9.9999620212326931E+01
    3.0000000000000003E-04    1.8749839743584893E+04   -2.0676323024228651E+02    2.3043437243605825E+02    9.9999145299119434E+01
    4.0000000000000002E-04    1.8749715002699602E+04   -2.0663849663612868E+02    2.3043437243605825E+02    9.9998480014397884E+01
    5.0000000000000001E-04    1.8749554479999311E+04   -2.0647798366522809E+02    2.3043437243605825E+02    9.9997623893329674E+01
    6.0000000000000006E-04    1.8749358058978509E+04   -2.0628157482281068E+02    2.3043437243605823E+02    9.9996576314552044E+01
    7.0000000000000010E-04    1.8749125593798643E+04   -2.0604912426988605E+02    2.3043437243605823E+02    9.9995336500259427E+01
    8.0000000000000015E-04    1.8748856909294998E+04   -2.0578045684210545E+02    2.3043437243605825E+02    9.9993903516239996E+01
    9.0000000000000019E-04    1.8748551800974095E+04   -2.0547536804716250E+02    2.3043437243605823E+02    9.9992276271861840E+01
    1.0000000000000002E-03    1.8748210035001648E+04   -2.0513362405276703E+02    2.3043437243605825E+02    9.9990453520008785E+01
    1.1000000000000003E-03    1.8747831348181171E+04   -2.0475496166522288E+02    2.3043437243605825E+02    9.9988433856966253E+01
    1.2000000000000003E-03    1.8747415447923184E+04   -2.0433908829864717E+02    2.3043437243605825E+02    9.9986215722256972E+01
    1.3000000000000004E-03    1.8746962012205080E+04   -2.0388568193484312E+02    2.3043437243605825E+02    9.9983797398427086E+01
    1.4000000000000004E-03    1.8746470689521706E+04   -2.0339439107386144E+02    2.3043437243605825E+02    9.9981177010782446E+01
    1.5000000000000005E-03    1.8745941098826617E+04   -2.0286483467526259E+02    2.3043437243605825E+02    9.9978352527075288E+01
    1.6000000000000005E-03    1.8745372829464050E+04   -2.0229660209009813E+02    2.3043437243605825E+02    9.9975321757141600E+01
    1.7000000000000006E-03    1.8744765441091648E+04   -2.0168925298362743E+02    2.3043437243605823E+02    9.9972082352488798E+01
    1.8000000000000006E-03    1.8744118463593917E+04   -2.0104231724877127E+02    2.3043437243605823E+02    9.9968631805834221E+01
    1.9000000000000006E-03    1.8743431396986416E+04   -2.0035529491031679E+02    2.3043437243605823E+02    9.9964967450594230E+01
